year,age,female,male,total
1954,1,0.006893,0.006993,0.006944
1954,2,0.005462,0.005691,0.005579
1954,3,0.004613,0.004678,0.004646
1954,4,0.003319,0.003386,0.003353
1954,5,0.002277,0.002387,0.002333
1954,6,0.001569,0.001855,0.001715
1954,7,0.001155,0.001458,0.00131
1954,8,0.000842,0.001049,0.000947
1954,9,0.000736,0.000861,0.000799
1954,10,0.000659,0.00085,0.000756
1954,11,0.000619,0.000751,0.000686
1954,12,0.000634,0.000763,0.000699
1954,13,0.000656,0.000768,0.000713
1954,14,0.000755,0.000814,0.000785
1954,15,0.000715,0.000926,0.000822
1954,16,0.000978,0.001281,0.001131
1954,17,0.001207,0.00155,0.00138
1954,18,0.001394,0.001929,0.001663
1954,19,0.001663,0.00221,0.001937
1954,20,0.001859,0.002717,0.002288
1954,21,0.002184,0.002849,0.002517
1954,22,0.002121,0.002941,0.002531
1954,23,0.002387,0.003284,0.002836
1954,24,0.002511,0.00319,0.002849
1954,25,0.002482,0.003205,0.002841
1954,26,0.002513,0.003312,0.00291
1954,27,0.002687,0.00326,0.002971
1954,28,0.002711,0.003205,0.002953
1954,29,0.002713,0.003419,0.003052
1954,30,0.002792,0.00338,0.003064
1954,31,0.002855,0.003294,0.00305
1954,32,0.003024,0.003522,0.003241
1954,33,0.002926,0.003301,0.003089
1954,34,0.00312,0.003488,0.003283
1954,35,0.003064,0.003484,0.003254
1954,36,0.003173,0.003724,0.003423
1954,37,0.003268,0.003729,0.003479
1954,38,0.003582,0.004071,0.003808
1954,39,0.003503,0.004278,0.003864
1954,40,0.003646,0.004446,0.004022
1954,41,0.00368,0.00466,0.00414
1954,42,0.003979,0.005204,0.004555
1954,43,0.00433,0.005496,0.004885
1954,44,0.004672,0.0059,0.005261
1954,45,0.00484,0.006351,0.005571
1954,46,0.005159,0.006819,0.005966
1954,47,0.00575,0.007714,0.006729
1954,48,0.005982,0.008301,0.007144
1954,49,0.006421,0.009089,0.007744
1954,50,0.007306,0.009951,0.008635
1954,51,0.007794,0.010366,0.009084
1954,52,0.008209,0.01141,0.009821
1954,53,0.0089,0.012945,0.010934
1954,54,0.009326,0.013917,0.01164
1954,55,0.009783,0.01441,0.012123
1954,56,0.010974,0.016781,0.013891
1954,57,0.011602,0.017581,0.014599
1954,58,0.013545,0.021069,0.017305
1954,59,0.01331,0.022198,0.017741
1954,60,0.015416,0.023823,0.019601
1954,61,0.016135,0.026368,0.021179
1954,62,0.018232,0.02825,0.023135
1954,63,0.019634,0.030461,0.024886
1954,64,0.021917,0.033655,0.027524
1954,65,0.024393,0.036497,0.030166
1954,66,0.027006,0.041298,0.033768
1954,67,0.031221,0.047289,0.038647
1954,68,0.032801,0.047895,0.039653
1954,69,0.037512,0.055223,0.045405
1954,70,0.041208,0.061041,0.049856
1954,71,0.044986,0.065614,0.053798
1954,72,0.049649,0.072666,0.05941
1954,73,0.056124,0.078675,0.065568
1954,74,0.058844,0.084666,0.06945
1954,75,0.067822,0.094337,0.078537
1954,76,0.072455,0.09768,0.082416
1954,77,0.078826,0.107465,0.089906
1954,78,0.089277,0.12063,0.101273
1954,79,0.098384,0.128563,0.109657
1954,80,0.10564,0.136063,0.116763
1954,81,0.11969,0.152589,0.131566
1954,82,0.133571,0.16947,0.146274
1954,83,0.141,0.17775,0.153521
1954,84,0.157646,0.190616,0.168466
1954,85,0.169817,0.211085,0.183062
1954,86,0.191779,0.236066,0.205553
1954,87,0.208764,0.252306,0.221891
1954,88,0.222235,0.267177,0.235367
1954,89,0.241544,0.305282,0.259598
1954,90,0.280229,0.342182,0.297376
1954,91,0.302242,0.336934,0.31151
1954,92,0.334822,0.37222,0.344513
1954,93,0.318436,0.389726,0.336191
1954,94,0.385309,0.527774,0.417306
1954,95,0.388657,0.430857,0.398695
1954,96,0.41685,0.498155,0.437287
1954,97,0.410367,0.327791,0.391616
1954,98,0.530201,0.483871,0.52014
1954,99,0.453875,0.318182,0.4273
1954,100,0.510638,0.610169,0.527859
1955,0,0.036535,0.041967,0.039319
1955,1,0.005476,0.005829,0.005657
1955,2,0.004215,0.004557,0.004389
1955,3,0.003445,0.003666,0.003558
1955,4,0.002746,0.002799,0.002773
1955,5,0.001891,0.00207,0.001982
1955,6,0.001308,0.001654,0.001484
1955,7,0.000913,0.001384,0.001153
1955,8,0.000773,0.00121,0.000996
1955,9,0.000629,0.000841,0.000737
1955,10,0.000604,0.000769,0.000688
1955,11,0.000668,0.000782,0.000726
1955,12,0.000595,0.000681,0.000639
1955,13,0.000608,0.000753,0.000681
1955,14,0.000673,0.000793,0.000734
1955,15,0.000734,0.00087,0.000802
1955,16,0.000801,0.001079,0.000941
1955,17,0.001039,0.001508,0.001275
1955,18,0.001258,0.001748,0.001504
1955,19,0.001538,0.002191,0.001865
1955,20,0.001629,0.002365,0.001997
1955,21,0.001874,0.002622,0.002247
1955,22,0.001965,0.002821,0.002393
1955,23,0.002011,0.002831,0.002421
1955,24,0.002192,0.002987,0.002589
1955,25,0.0021,0.002807,0.002452
1955,26,0.002201,0.003053,0.002624
1955,27,0.002321,0.00288,0.002599
1955,28,0.002329,0.002728,0.002527
1955,29,0.002427,0.002944,0.00268
1955,30,0.002436,0.002938,0.002677
1955,31,0.002573,0.002863,0.002707
1955,32,0.002558,0.002947,0.002731
1955,33,0.002656,0.003163,0.002877
1955,34,0.002642,0.003172,0.002873
1955,35,0.002939,0.003317,0.003107
1955,36,0.002959,0.003317,0.00312
1955,37,0.003094,0.003425,0.003244
1955,38,0.003149,0.003642,0.003374
1955,39,0.003297,0.003933,0.003591
1955,40,0.00345,0.00404,0.003725
1955,41,0.003551,0.00427,0.003888
1955,42,0.003682,0.004609,0.004117
1955,43,0.004099,0.005098,0.004568
1955,44,0.004301,0.005554,0.004898
1955,45,0.004466,0.006025,0.005214
1955,46,0.004881,0.006593,0.005709
1955,47,0.005173,0.00729,0.006203
1955,48,0.006078,0.008173,0.007121
1955,49,0.006388,0.008394,0.007392
1955,50,0.006639,0.009302,0.007958
1955,51,0.007141,0.010088,0.00862
1955,52,0.007612,0.010956,0.009287
1955,53,0.008324,0.011965,0.010155
1955,54,0.009107,0.013439,0.011282
1955,55,0.009483,0.014382,0.011947
1955,56,0.010099,0.015003,0.012573
1955,57,0.011093,0.016818,0.01396
1955,58,0.012537,0.018731,0.015631
1955,59,0.013685,0.021267,0.017459
1955,60,0.014755,0.023549,0.019121
1955,61,0.015675,0.024943,0.020267
1955,62,0.017618,0.02762,0.022522
1955,63,0.020106,0.030384,0.02511
1955,64,0.021252,0.033182,0.027007
1955,65,0.023014,0.036074,0.029214
1955,66,0.025625,0.039953,0.032415
1955,67,0.02955,0.044621,0.036626
1955,68,0.033022,0.050312,0.040947
1955,69,0.034705,0.051567,0.04229
1955,70,0.040432,0.059099,0.048668
1955,71,0.044291,0.065419,0.053398
1955,72,0.048114,0.070494,0.057554
1955,73,0.053837,0.076997,0.063524
1955,74,0.06071,0.087005,0.071561
1955,75,0.064089,0.090327,0.074692
1955,76,0.073876,0.100699,0.084544
1955,77,0.078426,0.106064,0.089158
1955,78,0.087305,0.117534,0.098784
1955,79,0.096507,0.127347,0.108069
1955,80,0.108,0.138251,0.119091
1955,81,0.118904,0.151014,0.130406
1955,82,0.126473,0.159262,0.138052
1955,83,0.144218,0.186604,0.158869
1955,84,0.153538,0.178887,0.161974
1955,85,0.173022,0.205498,0.183449
1955,86,0.187865,0.21825,0.197355
1955,87,0.201227,0.237149,0.212126
1955,88,0.226383,0.266592,0.238143
1955,89,0.245856,0.278744,0.255132
1955,90,0.244757,0.332179,0.268478
1955,91,0.282131,0.34168,0.297903
1955,92,0.293608,0.369725,0.313035
1955,93,0.33349,0.452328,0.362436
1955,94,0.369956,0.375213,0.371192
1955,95,0.416409,0.450999,0.423787
1955,96,0.391897,0.357724,0.383909
1955,97,0.401028,0.440678,0.411116
1955,98,0.490352,0.685039,0.533921
1955,99,0.494505,0.765957,0.550218
1955,100,0.45045,0.916667,0.533333
1956,0,0.036648,0.042889,0.039844
1956,1,0.005073,0.005335,0.005207
1956,2,0.003965,0.004336,0.004155
1956,3,0.003182,0.003358,0.003272
1956,4,0.002502,0.002664,0.002584
1956,5,0.001797,0.002043,0.001923
1956,6,0.001268,0.001564,0.001419
1956,7,0.00087,0.001235,0.001056
1956,8,0.000736,0.001,0.00087
1956,9,0.00069,0.000913,0.000803
1956,10,0.000584,0.000749,0.000668
1956,11,0.000488,0.000665,0.000578
1956,12,0.000556,0.000652,0.000605
1956,13,0.000554,0.000649,0.000602
1956,14,0.000585,0.000764,0.000676
1956,15,0.000658,0.000851,0.000756
1956,16,0.000862,0.00109,0.000977
1956,17,0.000966,0.001315,0.001141
1956,18,0.001194,0.001681,0.001439
1956,19,0.0014,0.002087,0.001744
1956,20,0.001565,0.002312,0.001939
1956,21,0.001758,0.002524,0.00214
1956,22,0.001804,0.002662,0.002232
1956,23,0.002007,0.002704,0.002355
1956,24,0.001969,0.002801,0.002385
1956,25,0.002074,0.00272,0.002397
1956,26,0.00206,0.002603,0.002331
1956,27,0.002003,0.002646,0.002322
1956,28,0.002152,0.002674,0.002412
1956,29,0.002212,0.002924,0.002565
1956,30,0.002387,0.002623,0.002502
1956,31,0.002299,0.002617,0.002452
1956,32,0.002465,0.002948,0.002689
1956,33,0.002503,0.002937,0.002696
1956,34,0.002747,0.003063,0.002885
1956,35,0.002615,0.00318,0.002861
1956,36,0.002862,0.003539,0.003162
1956,37,0.002809,0.003437,0.003093
1956,38,0.002989,0.003448,0.003198
1956,39,0.003103,0.004028,0.003526
1956,40,0.003205,0.004097,0.003617
1956,41,0.003549,0.004394,0.003943
1956,42,0.003573,0.004633,0.00407
1956,43,0.003873,0.004834,0.004324
1956,44,0.004124,0.005444,0.004744
1956,45,0.004444,0.006166,0.005263
1956,46,0.004859,0.00661,0.005698
1956,47,0.005224,0.007241,0.006199
1956,48,0.005499,0.007592,0.006516
1956,49,0.006244,0.008689,0.007461
1956,50,0.00684,0.009282,0.008061
1956,51,0.007093,0.010216,0.008638
1956,52,0.007693,0.011263,0.009482
1956,53,0.008263,0.012687,0.010474
1956,54,0.008911,0.013472,0.0112
1956,55,0.009683,0.014921,0.012306
1956,56,0.010559,0.015962,0.013269
1956,57,0.011216,0.017364,0.014308
1956,58,0.013535,0.020346,0.016935
1956,59,0.01325,0.021465,0.017339
1956,60,0.015239,0.023622,0.019394
1956,61,0.016163,0.025749,0.020902
1956,62,0.017602,0.028747,0.023096
1956,63,0.01991,0.031106,0.02537
1956,64,0.022247,0.034538,0.028197
1956,65,0.024104,0.037399,0.030476
1956,66,0.026131,0.041977,0.0336
1956,67,0.030073,0.044616,0.036912
1956,68,0.033512,0.048887,0.040674
1956,69,0.039017,0.056608,0.047006
1956,70,0.040148,0.059684,0.04885
1956,71,0.047259,0.068065,0.056336
1956,72,0.051846,0.075414,0.061881
1956,73,0.055925,0.081201,0.066441
1956,74,0.063674,0.090347,0.074672
1956,75,0.070636,0.100002,0.082562
1956,76,0.077011,0.106699,0.088807
1956,77,0.087533,0.117195,0.099135
1956,78,0.092858,0.128396,0.106405
1956,79,0.103024,0.137811,0.115965
1956,80,0.118226,0.151985,0.130657
1956,81,0.128028,0.165611,0.141529
1956,82,0.139862,0.178007,0.153203
1956,83,0.155995,0.195922,0.169761
1956,84,0.175971,0.216108,0.189534
1956,85,0.179975,0.218458,0.192471
1956,86,0.200652,0.24876,0.215697
1956,87,0.219509,0.267789,0.234192
1956,88,0.249594,0.304197,0.265647
1956,89,0.270275,0.336363,0.288918
1956,90,0.29059,0.325988,0.300168
1956,91,0.319235,0.363491,0.33081
1956,92,0.363902,0.433926,0.381583
1956,93,0.356117,0.415073,0.370314
1956,94,0.384887,0.395568,0.387371
1956,95,0.427235,0.415789,0.424619
1956,96,0.503364,0.615156,0.526875
1956,97,0.550706,0.539474,0.548163
1956,98,0.50641,0.517572,0.509207
1956,99,0.470803,0.857143,0.543027
1956,100,0.687307,0.393443,0.640625
1957,0,0.036424,0.043294,0.039947
1957,1,0.004987,0.005324,0.005159
1957,2,0.00357,0.003918,0.003748
1957,3,0.002895,0.003044,0.002971
1957,4,0.002216,0.002418,0.002319
1957,5,0.001755,0.001965,0.001862
1957,6,0.001253,0.001477,0.001368
1957,7,0.000893,0.001158,0.001028
1957,8,0.000708,0.000976,0.000844
1957,9,0.000652,0.000869,0.000763
1957,10,0.000626,0.000787,0.000708
1957,11,0.000503,0.000575,0.00054
1957,12,0.000584,0.000679,0.000632
1957,13,0.000624,0.000723,0.000674
1957,14,0.000622,0.000748,0.000686
1957,15,0.000705,0.000872,0.000789
1957,16,0.000882,0.001213,0.001049
1957,17,0.000987,0.001388,0.001189
1957,18,0.001194,0.001669,0.001432
1957,19,0.001438,0.002133,0.001786
1957,20,0.001553,0.002195,0.001874
1957,21,0.001636,0.002316,0.001976
1957,22,0.001838,0.002539,0.002188
1957,23,0.001954,0.002758,0.002355
1957,24,0.002028,0.002811,0.002419
1957,25,0.001999,0.002633,0.002316
1957,26,0.002028,0.002611,0.00232
1957,27,0.002067,0.002558,0.002312
1957,28,0.002108,0.002607,0.002356
1957,29,0.00225,0.002649,0.002448
1957,30,0.002413,0.00264,0.002526
1957,31,0.002259,0.002689,0.00247
1957,32,0.002415,0.002845,0.002622
1957,33,0.002521,0.002857,0.002677
1957,34,0.002645,0.003167,0.002877
1957,35,0.002658,0.00326,0.002921
1957,36,0.002813,0.003186,0.002976
1957,37,0.003034,0.003449,0.003218
1957,38,0.003011,0.003439,0.003204
1957,39,0.00312,0.003746,0.003404
1957,40,0.003275,0.003945,0.003582
1957,41,0.003519,0.004371,0.003913
1957,42,0.003804,0.004628,0.004188
1957,43,0.003844,0.004887,0.004333
1957,44,0.004039,0.005414,0.004684
1957,45,0.004401,0.00625,0.005268
1957,46,0.004955,0.006474,0.005677
1957,47,0.005033,0.007177,0.006059
1957,48,0.005712,0.007755,0.006698
1957,49,0.006118,0.008794,0.007417
1957,50,0.006959,0.009823,0.008383
1957,51,0.00712,0.01032,0.008718
1957,52,0.007622,0.011375,0.009476
1957,53,0.008331,0.012519,0.010426
1957,54,0.008761,0.0138,0.011274
1957,55,0.009823,0.015341,0.012585
1957,56,0.010635,0.017105,0.013866
1957,57,0.011471,0.01807,0.01477
1957,58,0.012943,0.02103,0.016997
1957,59,0.013349,0.022828,0.018063
1957,60,0.014485,0.02421,0.019303
1957,61,0.016565,0.027136,0.02178
1957,62,0.018206,0.02973,0.023873
1957,63,0.020324,0.032541,0.026313
1957,64,0.022139,0.035389,0.028561
1957,65,0.024779,0.039399,0.03181
1957,66,0.027213,0.04304,0.034739
1957,67,0.030003,0.047367,0.038117
1957,68,0.034254,0.052936,0.042962
1957,69,0.038715,0.058261,0.047731
1957,70,0.04477,0.067945,0.055181
1957,71,0.046043,0.069928,0.05655
1957,72,0.054323,0.08034,0.065522
1957,73,0.05978,0.086503,0.070989
1957,74,0.066114,0.093524,0.077348
1957,75,0.074403,0.106089,0.087253
1957,76,0.083062,0.115913,0.096157
1957,77,0.087883,0.123712,0.101851
1957,78,0.102341,0.140753,0.117045
1957,79,0.10824,0.147526,0.122867
1957,80,0.12277,0.16536,0.13838
1957,81,0.137677,0.176174,0.151506
1957,82,0.146279,0.190433,0.161737
1957,83,0.161701,0.207366,0.177208
1957,84,0.183847,0.219688,0.195888
1957,85,0.201413,0.259774,0.220569
1957,86,0.219288,0.259048,0.231793
1957,87,0.238554,0.286341,0.25301
1957,88,0.261511,0.313347,0.276722
1957,89,0.284396,0.323299,0.295389
1957,90,0.302491,0.378779,0.323159
1957,91,0.341115,0.390252,0.353914
1957,92,0.352267,0.412991,0.367495
1957,93,0.392422,0.504298,0.419386
1957,94,0.411321,0.4817,0.427472
1957,95,0.467168,0.484043,0.47099
1957,96,0.478683,0.547033,0.494118
1957,97,0.531544,0.56044,0.537217
1957,98,0.617849,0.43346,0.575198
1957,99,0.586207,0.469274,0.556348
1957,100,0.622642,0.507042,0.601542
1958,0,0.033228,0.039464,0.036423
1958,1,0.004163,0.004502,0.004336
1958,2,0.00298,0.003227,0.003106
1958,3,0.002406,0.002454,0.002431
1958,4,0.001791,0.002123,0.00196
1958,5,0.001439,0.001692,0.001568
1958,6,0.001054,0.001394,0.001227
1958,7,0.000822,0.001089,0.000959
1958,8,0.00059,0.000923,0.00076
1958,9,0.00051,0.00075,0.000632
1958,10,0.0005,0.000712,0.000608
1958,11,0.000492,0.000722,0.000609
1958,12,0.000408,0.000537,0.000474
1958,13,0.000514,0.000637,0.000576
1958,14,0.000497,0.000729,0.000614
1958,15,0.0006,0.000844,0.000723
1958,16,0.00076,0.00105,0.000906
1958,17,0.000886,0.001294,0.001091
1958,18,0.00109,0.001609,0.00135
1958,19,0.001299,0.001777,0.001538
1958,20,0.001447,0.002226,0.001836
1958,21,0.001539,0.002233,0.001885
1958,22,0.001712,0.002345,0.002028
1958,23,0.001733,0.002445,0.002088
1958,24,0.001801,0.002538,0.002168
1958,25,0.001789,0.002567,0.002178
1958,26,0.001779,0.002552,0.002166
1958,27,0.001867,0.002481,0.002175
1958,28,0.00177,0.002348,0.002058
1958,29,0.001996,0.002467,0.002231
1958,30,0.00194,0.00239,0.002164
1958,31,0.001994,0.002504,0.002247
1958,32,0.002102,0.00262,0.002356
1958,33,0.002087,0.00278,0.00242
1958,34,0.002226,0.002814,0.002499
1958,35,0.002313,0.002951,0.002597
1958,36,0.00247,0.003114,0.002751
1958,37,0.002479,0.003062,0.002733
1958,38,0.002704,0.003324,0.00298
1958,39,0.00275,0.003625,0.003145
1958,40,0.003039,0.003694,0.003337
1958,41,0.002983,0.003957,0.003429
1958,42,0.003216,0.004227,0.003683
1958,43,0.003357,0.004638,0.003954
1958,44,0.003708,0.004989,0.004308
1958,45,0.004124,0.005542,0.004788
1958,46,0.004307,0.006155,0.005173
1958,47,0.004821,0.006608,0.00567
1958,48,0.005167,0.007395,0.006233
1958,49,0.005687,0.008112,0.006856
1958,50,0.006086,0.008985,0.007492
1958,51,0.007065,0.009832,0.008439
1958,52,0.006972,0.010805,0.008883
1958,53,0.007569,0.01155,0.009532
1958,54,0.008261,0.01239,0.010321
1958,55,0.008948,0.013931,0.011428
1958,56,0.009722,0.015337,0.012525
1958,57,0.010627,0.016864,0.013731
1958,58,0.011746,0.019326,0.015521
1958,59,0.01216,0.020199,0.016172
1958,60,0.013483,0.022221,0.017809
1958,61,0.014567,0.02395,0.019193
1958,62,0.016632,0.027385,0.021908
1958,63,0.017678,0.029609,0.023513
1958,64,0.019931,0.03226,0.025938
1958,65,0.021521,0.035154,0.028086
1958,66,0.024266,0.039014,0.031306
1958,67,0.025963,0.042892,0.033943
1958,68,0.029575,0.046338,0.037333
1958,69,0.034249,0.051959,0.042424
1958,70,0.038248,0.05709,0.046847
1958,71,0.044544,0.063337,0.052888
1958,72,0.046307,0.067284,0.055419
1958,73,0.053297,0.07705,0.063376
1958,74,0.059188,0.084885,0.069807
1958,75,0.064008,0.090113,0.07454
1958,76,0.072522,0.101254,0.083974
1958,77,0.081425,0.110346,0.092757
1958,78,0.086761,0.116776,0.09823
1958,79,0.098366,0.131053,0.11061
1958,80,0.106927,0.144655,0.120757
1958,81,0.12007,0.154311,0.132318
1958,82,0.1282,0.171949,0.143535
1958,83,0.141591,0.175136,0.153012
1958,84,0.155047,0.19153,0.167112
1958,85,0.167707,0.202673,0.179133
1958,86,0.193307,0.22773,0.204302
1958,87,0.196186,0.240423,0.209687
1958,88,0.217454,0.263694,0.230969
1958,89,0.246097,0.300841,0.261591
1958,90,0.26898,0.306776,0.279297
1958,91,0.289539,0.330115,0.300147
1958,92,0.295643,0.382137,0.317247
1958,93,0.323156,0.403994,0.342066
1958,94,0.375733,0.490386,0.401094
1958,95,0.375774,0.374376,0.375473
1958,96,0.426868,0.461538,0.434431
1958,97,0.488652,0.446043,0.479373
1958,98,0.467354,0.393013,0.451906
1958,99,0.369781,0.383721,0.373333
1958,100,0.464396,0.555556,0.487239
1959,0,0.030964,0.037434,0.03428
1959,1,0.003952,0.004546,0.004256
1959,2,0.002693,0.003232,0.002969
1959,3,0.002101,0.002419,0.002264
1959,4,0.001667,0.001995,0.001835
1959,5,0.001351,0.001593,0.001475
1959,6,0.001011,0.001321,0.001169
1959,7,0.000835,0.001063,0.000951
1959,8,0.000649,0.000948,0.000802
1959,9,0.000555,0.000849,0.000705
1959,10,0.000525,0.000733,0.000631
1959,11,0.0005,0.00064,0.000572
1959,12,0.00051,0.000673,0.000594
1959,13,0.00042,0.000595,0.000509
1959,14,0.000503,0.000659,0.000582
1959,15,0.000594,0.000875,0.000735
1959,16,0.000672,0.001018,0.000846
1959,17,0.000849,0.001252,0.001051
1959,18,0.001003,0.001513,0.001259
1959,19,0.001235,0.001779,0.001507
1959,20,0.001201,0.001937,0.001568
1959,21,0.00143,0.002143,0.001785
1959,22,0.001433,0.002269,0.001848
1959,23,0.001561,0.002257,0.001908
1959,24,0.00163,0.002445,0.002035
1959,25,0.001597,0.002435,0.002014
1959,26,0.001702,0.002289,0.001995
1959,27,0.001729,0.002402,0.002066
1959,28,0.001779,0.002357,0.002069
1959,29,0.001843,0.002382,0.002112
1959,30,0.001843,0.002441,0.002141
1959,31,0.001941,0.002485,0.002212
1959,32,0.002008,0.002504,0.002254
1959,33,0.002111,0.002585,0.002344
1959,34,0.0022,0.002783,0.00248
1959,35,0.002262,0.00277,0.002498
1959,36,0.002306,0.003008,0.002619
1959,37,0.00252,0.003037,0.002746
1959,38,0.002422,0.003087,0.002712
1959,39,0.002747,0.003644,0.003145
1959,40,0.002841,0.003333,0.003063
1959,41,0.003108,0.00374,0.003395
1959,42,0.00305,0.004096,0.003529
1959,43,0.003443,0.004738,0.004041
1959,44,0.003659,0.00489,0.004233
1959,45,0.003847,0.005391,0.004571
1959,46,0.004124,0.005701,0.004862
1959,47,0.004424,0.006506,0.005399
1959,48,0.004999,0.007002,0.00595
1959,49,0.005443,0.007716,0.006529
1959,50,0.005803,0.008445,0.007075
1959,51,0.006385,0.009181,0.007739
1959,52,0.007223,0.010289,0.008743
